Confidence
0.49667787551879883
0.47167882323265076
0.53187096118927
0.4352762699127197
0.8495790362358093
0.8719692826271057
0.8742064237594604
0.893239438533783
0
0
Mean
0.5424498111009598
Median
0.53187096118927
