Confidence
0.6860130429267883
0.6842296123504639
0.4953402280807495
0.5432848334312439
0.8423639535903931
0.8153041005134583
0.8970996737480164
0.8889707922935486
0
0
Mean
0.5852606236934662
Median
0.6860130429267883
